# Exposure time (ms): 2
# Camera ROI: ROI(upper_left_x_pixels=728, upper_left_y_pixels=1408, lower_right_x_pixels=1031, lower_right_y_pixels=1711)
# Real ROI: (35, 25, 25, 60)
# Images averaged: 20
# Time elapsed: 563.9379425048828
Voltage (V),Current (A),Average Intensity,Total Intensity,SNR (dB)
-0.01017851,1.595499e-05,6.908823529411765,35235,11.253680122503816
0.4904155,0.00937451,6.91235294117647,35253,11.21931438698924
0.9901402,0.01878849,6.931176470588236,35349,11.264152339787067
1.489783,0.02818053,6.942156862745098,35405,11.298014001819649
1.989649,0.03750652,6.9547058823529415,35469,11.216797173430797
2.490558,0.04699933,6.94921568627451,35441,11.264358304132369
2.990134,0.0563589,6.9890196078431375,35644,11.26790028695316
3.489913,0.06580675,6.971764705882353,35556,11.358668366800632
3.989629,0.07521647,6.981372549019608,35605,11.186607413521603
4.489605,0.08462915,6.980392156862745,35600,11.193843960002475
4.990426,0.09405876,6.983333333333333,35615,11.356636852800616
5.489949,0.1034774,6.992941176470588,35664,11.24182830233934
5.989988,0.1128903,7.002745098039216,35714,11.272397838472754
6.489358,0.1223055,6.995098039215686,35675,11.307141041746407
6.990881,0.1316621,7.005098039215686,35726,11.246101637039878
7.490808,0.1412001,7.010392156862745,35753,11.223992435732043
7.990703,0.1506394,7.016078431372549,35782,11.146486881442364
8.490937,0.1600687,7.0019607843137255,35710,11.259437856038769
8.991852,0.1695238,6.9980392156862745,35690,11.121711832958937
9.492168,0.1789583,7.024705882352941,35826,11.244393196784195
9.991928,0.1883808,7.004313725490196,35722,11.26101380531911
10.49203,0.1977475,7.027450980392157,35840,11.21076662458313
10.99198,0.2072203,7.006666666666667,35734,11.210562956678423
11.49312,0.2166575,7.036078431372549,35884,11.157852232347139
11.99326,0.2259736,7.041568627450981,35912,11.254346231945402
12.49313,0.2354611,7.02921568627451,35849,11.157597244885428
12.99305,0.2447686,7.012745098039216,35765,11.204660248429876
13.49432,0.2542652,7.026078431372549,35833,11.229012063102509
13.99435,0.2635875,7.037058823529412,35889,11.222974481743133
14.49452,0.2729212,7.029411764705882,35850,11.130078621095034
14.9943,0.28237,7.058627450980392,35999,11.249177665743291
15.49544,0.2916861,7.028823529411765,35847,11.198695011638362
15.99518,0.3010655,7.044313725490196,35926,11.101334173253658
16.49499,0.3102992,7.058627450980392,35999,11.113735961164387
16.99489,0.319667,7.036666666666667,35887,11.125074550551197
17.49467,0.3289465,7.05921568627451,36002,11.13612204026496
17.99506,0.3382317,7.0329411764705885,35868,11.277858064568358
18.49513,0.3474711,7.050980392156863,35960,11.118648171504887
18.99483,0.3567055,7.047843137254902,35944,11.120185688010412
19.49463,0.3659341,7.061764705882353,36015,11.202923663892708
18.99543,0.356455,7.023725490196078,35821,11.211518871803182
18.49562,0.3471415,7.060980392156862,36011,11.066403991695541
17.99569,0.337584,7.054705882352941,35979,11.17465417984037
17.49499,0.3282212,7.02686274509804,35837,11.208652733163735
16.99523,0.3187195,7.063529411764706,36024,11.12540844330848
16.49552,0.3092799,7.046666666666667,35938,11.29809886415525
15.9956,0.2999699,7.056862745098039,35990,11.176315729559219
15.49577,0.2904695,7.040588235294118,35907,11.3136037668513
14.99471,0.2811035,7.0684313725490195,36049,11.189894466740245
14.4946,0.2716593,7.043529411764706,35922,11.290803797778814
13.99482,0.2622824,7.0554901960784315,35983,11.109200908041872
13.49448,0.2529073,7.067254901960784,36043,11.17036439097677
12.9934,0.2435148,7.035098039215686,35879,11.21765833730095
12.49355,0.2341526,7.057647058823529,35994,11.154075916968239
11.99347,0.2247964,7.048235294117647,35946,11.190750515262135
11.49361,0.2154391,7.057647058823529,35994,11.195185393233276
10.99225,0.2060645,7.056666666666667,35989,11.130942810946742
10.49226,0.1967127,7.069607843137255,36055,11.14514740827402
9.992366,0.1873606,7.060980392156862,36011,11.192818740941581
9.492444,0.1780143,7.062549019607843,36019,11.116752658950482
8.992248,0.168659,7.0819607843137256,36118,11.159305614225223
8.491098,0.1593698,7.0380392156862746,35894,11.145532413170393
7.991123,0.149936,7.07,36057,11.180721769422581
7.491152,0.1406402,7.069411764705882,36054,11.137621315360786
6.991061,0.1312306,7.046862745098039,35939,11.120337583414537
6.489784,0.1218417,7.083921568627451,36128,11.15134585358689
5.990308,0.1125917,7.055098039215686,35981,11.219762371350877
5.490477,0.1031526,7.067254901960784,36043,11.275147114961701
4.990808,0.09379877,7.07921568627451,36104,11.117090011855275
4.489932,0.08448108,7.051764705882353,35964,11.277300507300243
3.99009,0.07506508,7.048823529411765,35949,11.181185756954386
3.490353,0.06578969,7.053333333333334,35972,11.21571385571749
2.990472,0.05633395,7.075098039215686,36083,11.243005003611472
2.490837,0.04701219,7.0588235294117645,36000,11.14131426943758
1.98994,0.03756463,7.074313725490196,36079,11.101557685036028
1.49001,0.02818509,7.061176470588236,36012,11.171043258110336
0.9904482,0.01886794,7.069803921568627,36056,11.199552270538135
0.4906151,0.00941541,7.0762745098039215,36089,11.209187384586421
-0.009806185,1.741358e-05,7.044117647058823,35925,11.186819779083288
0.0100669,1.66694e-05,7.072745098039215,36071,11.127355537810462
-0.4900595,0.009340396,7.033529411764706,35871,11.104274655933093
-0.9899936,0.01865978,7.006274509803921,35732,11.183189585448137
-1.489645,0.02798422,7.006862745098039,35735,11.149480524094335
-1.98956,0.03730702,7.008039215686274,35741,11.13566587568652
-2.49035,0.04664971,6.98078431372549,35602,11.175876126415677
-2.990048,0.05593367,6.9811764705882355,35604,11.125545399197549
-3.489904,0.06529892,6.9541176470588235,35466,11.163543030114166
-3.989548,0.07462718,6.959803921568628,35495,11.201217616779292
-4.489471,0.08396525,6.957058823529412,35481,11.244541959683545
-4.990329,0.09332621,6.960196078431372,35497,11.241319424773472
-5.489913,0.1026686,6.943529411764706,35412,11.251527570803725
-5.989858,0.1120083,6.9547058823529415,35469,11.14403086804046
-6.489322,0.1213587,6.954313725490196,35467,11.198408996807604
-6.990829,0.1307543,6.925490196078432,35320,11.23089960486464
-7.490648,0.1401358,6.945294117647059,35421,11.243221368797467
-7.990712,0.1494338,6.935294117647059,35370,11.273398000060645
-8.490672,0.1588942,6.945294117647059,35421,11.230739250139102
-8.991647,0.1682722,6.937450980392157,35381,11.135465250497179
-9.491943,0.1775869,6.94686274509804,35429,11.175113626029084
-9.991683,0.1870582,6.937058823529412,35379,11.153580181107195
-10.49182,0.1964265,6.95,35445,11.26421226649178
-10.99181,0.2058408,6.948823529411765,35439,11.251843547224174
-11.4931,0.2152269,6.920196078431372,35293,11.140417379477503
-11.99315,0.2246478,6.943725490196078,35413,11.09536454419375
-12.49301,0.2339825,6.94,35394,11.246330041772074
-12.99302,0.2433013,6.934117647058824,35364,11.248582257762912
-13.49416,0.2527157,6.935686274509804,35372,11.263708325640101
-13.99418,0.2615262,6.946274509803922,35426,11.34711284630182
-14.49431,0.2705851,6.948823529411765,35439,11.29944309185872
-14.9942,0.2801648,6.963529411764706,35514,11.27745000413693
-15.49535,0.2896293,6.940980392156863,35399,11.231937023154295
-15.99513,0.2990191,6.914901960784314,35266,11.197225284924402
-16.4949,0.3082114,6.951176470588235,35451,11.132445520014876
-16.99484,0.3174691,6.950392156862745,35447,11.20500717615589
-17.49432,0.3265187,6.947450980392157,35432,11.288543997318447
-17.99521,0.3357494,6.964705882352941,35520,11.215173720846952
-18.49515,0.3450929,6.947647058823529,35433,11.196283078601734
-18.99485,0.3546588,6.945686274509804,35423,11.221331989699765
-19.49462,0.3642575,6.939411764705882,35391,11.201476129742218
-18.99532,0.3549248,6.954509803921568,35468,11.187717260073873
-18.49548,0.3457505,6.928039215686274,35333,11.23734768527553
-17.99549,0.3360468,6.9411764705882355,35400,11.239682316520629
-17.49491,0.3266686,6.956862745098039,35480,11.221271412539256
-16.99516,0.3172983,6.932745098039216,35357,11.22258256067565
-16.4955,0.3079373,6.958235294117647,35487,11.279074126950704
