# Exposure time (ms): 2
# Camera ROI: ROI(upper_left_x_pixels=1848, upper_left_y_pixels=1780, lower_right_x_pixels=2151, lower_right_y_pixels=2083)
# Real ROI: (15, 20, 45, 70)
# Images averaged: 10
# Time elapsed: 168.21440863609314
Voltage (V),Current (A),Average Intensity,Total Intensity,SNR (dB)
-16.99483,0.3290955,9.12425925925926,49271,8.471215844337571
-17.99485,0.348292,9.115370370370371,49223,8.496930425644758
-18.99497,0.3677407,9.16611111111111,49497,8.54910402891869
-18.99527,0.3674954,9.094259259259259,49109,8.409324657472244
-17.99592,0.3479557,9.151851851851852,49420,8.462967861362726
-16.99534,0.3286704,9.123888888888889,49269,8.43867357427182
-15.99578,0.3094098,9.082962962962963,49048,8.432200403261026
-14.99511,0.2899736,9.091111111111111,49092,8.504808933806281
-13.99507,0.2706155,9.161851851851852,49474,8.495072244476018
-12.99382,0.2512467,9.17537037037037,49547,8.464803603366741
-11.99388,0.2319126,9.117592592592592,49235,8.474571570366543
-10.99289,0.2125567,9.085740740740741,49063,8.464417312434358
-9.992609,0.1932214,9.102222222222222,49152,8.500749156046467
-8.99292,0.1739015,9.14425925925926,49379,8.468575349882343
-7.991612,0.1545481,9.152962962962963,49426,8.402805792956757
-6.991587,0.1352181,9.14037037037037,49358,8.475064072688491
-5.990904,0.1158733,9.111851851851851,49204,8.493966211994708
-4.99091,0.09657445,9.091296296296296,49093,8.46067153652833
-3.990599,0.07725559,9.123703703703704,49268,8.454827684273104
-2.990792,0.05795591,9.125925925925927,49280,8.377864817230728
-1.990527,0.03862914,9.20111111111111,49686,8.366603919395546
-0.9907358,0.01932263,9.110555555555555,49197,8.483070952988523
0.009640797,1.143037e-05,9.122407407407408,49261,8.490382338009205
-0.009818406,1.146013e-05,9.077777777777778,49020,8.490102296637462
0.9896001,0.0191949,9.206111111111111,49713,8.353791960761312
1.989742,0.03839558,9.251481481481482,49958,8.2614797596602
2.990402,0.05761174,9.244259259259259,49919,8.301918175722745
3.989693,0.0768123,9.233148148148148,49859,8.345759324311633
4.990447,0.09605155,9.273703703703704,50078,8.351621733212344
5.989901,0.1151585,9.226851851851851,49825,8.301434904956936
6.991049,0.1345171,9.31037037037037,50276,8.287490357534262
7.9911,0.1537546,9.262962962962963,50020,8.310745676826448
8.991832,0.1730119,9.248703703703704,49943,8.34175391977197
9.992058,0.1922268,9.196111111111112,49659,8.430681696996992
10.99174,0.211564,9.277407407407408,50098,8.295269614535865
11.99336,0.2308535,9.267037037037037,50042,8.34773995737631
12.9933,0.2501997,9.227962962962962,49831,8.280188417460794
13.99452,0.269551,9.30425925925926,50243,8.32995476234274
14.99449,0.2885951,9.26074074074074,50008,8.311365325766317
15.99481,0.3075052,9.239444444444445,49893,8.344774901837644
16.99483,0.3267296,9.269074074074075,50053,8.29486611192449
17.99495,0.3468342,9.297407407407407,50206,8.349855577865533
18.99497,0.3662049,9.290925925925926,50171,8.303402829364869
