# Exposure time (ms): 4
# Camera ROI: ROI(upper_left_x_pixels=1600, upper_left_y_pixels=2100, lower_right_x_pixels=1903, lower_right_y_pixels=2403)
# Real ROI: (95, 75, -35, 10)
# Images averaged: 15
# Time elapsed: 330.85717153549194
Voltage (V),Current (A),Average Intensity,Total Intensity,SNR (dB)
-4.990906,0.09657918,10.252549019607843,52288,8.929508983551683
-4.740441,0.0917487,10.251960784313725,52285,8.940045655697315
-4.490105,0.08692224,10.247450980392157,52262,8.984250712431542
-4.240785,0.08210953,10.268039215686274,52367,8.95847935080736
-3.990243,0.07727586,10.248039215686275,52265,8.944858486900467
-3.741229,0.07246378,10.275686274509804,52406,8.921639166293222
-3.490348,0.06762565,10.180588235294117,51921,8.99918376932737
-3.239951,0.06279484,10.272941176470589,52392,8.940279871732745
-2.990901,0.05797597,10.245882352941177,52254,8.981568494489133
-2.740335,0.05313957,10.275490196078431,52405,8.906503383236316
-2.490971,0.04832722,10.211764705882352,52080,8.962107363092828
-2.240573,0.04348539,10.256666666666666,52309,8.931671895990334
-1.990051,0.03864881,10.219411764705882,52119,8.936641628385383
-1.740878,0.03383045,10.270588235294118,52380,8.88100252015284
-1.490386,0.02899351,10.237450980392158,52211,8.909118228553695
-1.239946,0.02415142,10.28450980392157,52451,8.904900419689568
-0.9906282,0.0193282,10.244117647058824,52245,8.916466758435579
-0.7400302,0.01448861,10.264509803921568,52349,8.871790217851409
-0.4908555,0.009670277,10.207450980392156,52058,8.94231572754109
-0.2403438,0.004827593,10.146274509803922,51746,8.851801606663079
0.009711677,8.90015e-06,10.092745098039215,51473,8.892579344521463
-0.009771967,1.154943e-05,10.099019607843138,51505,8.891300279925593
0.2401955,0.004769963,10.044509803921569,51227,8.937579071317113
0.4906656,0.009559722,10.067843137254902,51346,8.873484617038566
0.7398029,0.01431543,10.013725490196078,51070,8.930948675584723
0.9903846,0.01909739,10.04607843137255,51235,8.892868943579783
1.239658,0.02385875,9.989607843137255,50947,8.944639803217116
1.490075,0.02863666,10.035490196078431,51181,8.912134419133256
1.740545,0.03341787,9.995098039215685,50975,9.003271169335957
1.989811,0.03818013,9.964509803921569,50819,9.034666186552307
2.24021,0.04296316,9.938235294117646,50685,9.097881531799016
2.490684,0.04774637,9.97,50847,9.048681764806414
2.740048,0.05250683,9.952941176470588,50760,9.10966999820181
2.990491,0.05728844,9.937843137254902,50683,9.165994366257902
3.239683,0.06204679,9.876666666666667,50371,9.104765551870855
3.490238,0.06682438,9.915098039215687,50567,9.161057869355151
3.74088,0.071606,9.88313725490196,50404,9.171270913930927
3.98989,0.07636207,9.923137254901961,50608,9.112343833993853
4.24048,0.0811443,9.875098039215686,50363,9.205233965775985
4.489697,0.08590864,9.904901960784313,50515,9.180072333484027
4.740206,0.0906886,9.867254901960784,50323,9.192207618545172
4.990674,0.09546857,9.859411764705882,50283,9.149597706083375
5.23985,0.1002264,9.895686274509805,50468,9.177926356384118
5.490473,0.105004,9.856666666666667,50269,9.167412817969824
5.740838,0.1097846,9.888235294117647,50430,9.18785976305067
5.990108,0.114568,9.84764705882353,50223,9.203103771936599
6.240623,0.1193737,9.913137254901962,50557,9.123347533981052
6.489686,0.1241704,9.836078431372549,50164,9.182135872685599
6.740461,0.1289858,9.874313725490197,50359,9.22405008230179
6.991257,0.1338238,9.833725490196079,50152,9.154673324895978
7.240357,0.1386169,9.87607843137255,50368,9.216518876375284
7.491047,0.143407,9.832941176470587,50148,9.239298740575508
7.740511,0.1482081,9.884117647058824,50409,9.177613234703099
7.991083,0.1530205,9.833725490196079,50152,9.174452262986538
8.241708,0.1578231,9.864705882352942,50310,9.23139649590646
8.491067,0.1625331,9.831176470588236,50139,9.216304176900191
8.741757,0.1672413,9.854901960784314,50260,9.188125471092798
8.992207,0.1705995,9.804117647058824,50001,9.178185810397249
9.241487,0.1756973,9.863137254901961,50302,9.125844637583066
9.49237,0.180554,9.85450980392157,50258,9.149852851849392
9.74169,0.1856108,9.896470588235294,50472,9.191762140058382
9.992037,0.1904303,9.851176470588236,50241,9.147199275649717
10.24263,0.1955682,9.859803921568627,50285,9.180013450906296
10.49209,0.2013538,9.82529411764706,50109,9.181489768592769
10.7428,0.2062455,9.859019607843138,50281,9.173409663284934
10.99226,0.2112546,9.85686274509804,50270,9.133923692399716
11.24276,0.2161528,9.84078431372549,50188,9.195792842606954
11.49346,0.2209693,9.864117647058823,50307,9.14320840712264
11.74277,0.2257831,9.861960784313725,50296,9.154091681602667
11.99338,0.2305117,9.839607843137255,50182,9.168696256276881
12.24382,0.2352454,9.882745098039216,50402,9.161142031350524
12.49351,0.2398174,9.854705882352942,50259,9.127736638929928
12.74394,0.244395,9.863529411764706,50304,9.19966517945332
12.99342,0.2491363,9.868823529411765,50331,9.149882710510552
13.24396,0.2543398,9.850588235294119,50238,9.203328236766026
13.49454,0.2594779,9.833921568627451,50153,9.186211061898758
13.7441,0.265395,9.856470588235295,50268,9.135684966721511
13.9945,0.2703215,9.873725490196078,50356,9.260685835387337
14.24395,0.2751423,9.82313725490196,50098,9.265959704836717
14.49459,0.2799854,9.868627450980393,50330,9.218024435346448
14.74487,0.2848111,9.832941176470587,50148,9.192042030333333
