# Exposure time (ms): 2
# Camera ROI: ROI(upper_left_x_pixels=700, upper_left_y_pixels=1200, lower_right_x_pixels=1703, lower_right_y_pixels=2203)
# Real ROI: (0, 0, 1000, 1000)
# Images averaged: 20
# Time elapsed: 647.9631834030151
Voltage (V),Current (A),Average Intensity,Total Intensity,SNR (dB)
-2.490452,0.04679307,5.882053,5882053,10.324328211467154
-2.99019,0.05622783,5.889337,5889337,10.326024586796422
-3.489892,0.0656044,5.878603,5878603,10.300617619058556
-3.98975,0.07498733,5.887185,5887185,10.311041493188426
-4.489591,0.08436219,5.885722,5885722,10.311924082233386
-4.990187,0.09376609,5.88511,5885110,10.307151057987252
-5.490198,0.1031498,5.884409,5884409,10.292355822721081
-5.989794,0.1125297,5.896581,5896581,10.310650235887826
-6.489534,0.1218659,5.887172,5887172,10.292500318510116
-6.990928,0.1313387,5.888398,5888398,10.297744959756535
-7.490685,0.1407187,5.890778,5890778,10.301170219384412
-7.990903,0.150135,5.888521,5888521,10.305661769639261
-8.490783,0.1595207,5.887401,5887401,10.295893093951209
-8.991934,0.168758,5.891448,5891448,10.292597393621994
-9.492167,0.1780312,5.885834,5885834,10.292256819967475
-9.991702,0.1873973,5.887795,5887795,10.285251475885598
-10.49198,0.1967435,5.890956,5890956,10.298823869768503
-10.99186,0.2061787,5.886242,5886242,10.288739037739633
-11.49328,0.2156275,5.893373,5893373,10.298435992058712
-11.99328,0.2250012,5.888755,5888755,10.28864341522382
-12.49294,0.2343978,5.893901,5893901,10.29870800958324
-12.99305,0.2438288,5.894141,5894141,10.303071574585728
-13.49414,0.2534712,5.888975,5888975,10.289414398494666
-13.99439,0.2629433,5.883029,5883029,10.283923324154415
-14.49435,0.2723871,5.893009,5893009,10.284722076765103
-14.99406,0.2816482,5.893876,5893876,10.301548445529756
-15.49537,0.2912196,5.882101,5882101,10.28406753275673
-15.99499,0.3004736,5.896312,5896312,10.29745367207489
-16.49513,0.3098808,5.891085,5891085,10.298149967730069
-16.99497,0.3192712,5.896693,5896693,10.300530555997515
-17.49448,0.3297276,5.894973,5894973,10.307601548317702
-17.99531,0.3392498,5.897958,5897958,10.297415373981602
-18.49519,0.3484723,5.892971,5892971,10.297995489523784
-18.99508,0.3575249,5.897659,5897659,10.299918003317927
-19.49468,0.3666469,5.896412,5896412,10.300245688069985
-19.9954,0.3762462,5.89182,5891820,10.294972792056
-20.4953,0.3855515,5.903604,5903604,10.304089396227223
-20.99515,0.394883,5.898157,5898157,10.30177836595806
-21.49484,0.4040475,5.899497,5899497,10.298328583646676
-21.99574,0.4133187,5.893556,5893556,10.301772515395689
-22.49525,0.4222298,5.897898,5897898,10.304284952402572
-22.99523,0.4313868,5.890544,5890544,10.286290691502526
-23.49486,0.4406952,5.904567,5904567,10.30414042318812
-23.99589,0.4495303,5.893908,5893908,10.287334757632692
-24.4955,0.4577096,5.895471,5895471,10.293471058037316
-24.99514,0.4661581,5.901441,5901441,10.3022161754443
-25.49518,0.4756809,5.896304,5896304,10.305022473275947
-24.99568,0.466172,5.900146,5900146,10.311246428582413
-24.49576,0.4566818,5.894343,5894343,10.303689562076322
-23.99612,0.4471123,5.894084,5894084,10.299662151956872
-23.49529,0.4379443,5.891884,5891884,10.294877786031142
-22.99561,0.4281048,5.902396,5902396,10.316531637028447
-22.49589,0.4188007,5.892233,5892233,10.294373204069105
-21.99608,0.4093444,5.888443,5888443,10.301782495945703
-21.49536,0.3999101,5.897439,5897439,10.304973724895277
-20.99575,0.3900355,5.890654,5890654,10.296132243863319
-20.49565,0.3805117,5.901588,5901588,10.302482337027506
-19.99605,0.3712756,5.90372,5903720,10.310330225836193
-19.49499,0.3619368,5.896662,5896662,10.302383351312915
-18.99558,0.3525288,5.899101,5899101,10.319948670772952
-18.49577,0.3432002,5.905321,5905321,10.318615316076636
-17.9959,0.3337764,5.896473,5896473,10.299447133704485
-17.49513,0.3246219,5.900858,5900858,10.308895013861559
-16.99525,0.3153068,5.904772,5904772,10.314459770335462
-16.49561,0.3060383,5.900275,5900275,10.31653997941766
-15.99555,0.2967806,5.902795,5902795,10.320818594849253
-15.4958,0.2875287,5.899711,5899711,10.308969399664388
-14.99468,0.2783293,5.89454,5894540,10.316056017446693
-14.49461,0.2689986,5.899734,5899734,10.309463880810064
-13.99483,0.259756,5.904392,5904392,10.313493054754417
-13.49447,0.2505134,5.896011,5896011,10.30752429937287
-12.99346,0.2412517,5.903951,5903951,10.317530486887946
-12.49357,0.2320152,5.897528,5897528,10.317915040075544
-11.9936,0.2227746,5.901375,5901375,10.316900865206076
-11.49362,0.2135335,5.903764,5903764,10.313423177661186
-10.99214,0.2042658,5.903317,5903317,10.310039249205685
-10.4923,0.1950199,5.898428,5898428,10.309895640619576
-9.992319,0.1857665,5.905608,5905608,10.310195767279488
-9.49245,0.1765235,5.902743,5902743,10.320795594192804
-8.992326,0.1673374,5.895024,5895024,10.306791815085036
-8.491152,0.1579935,5.908449,5908449,10.325748012852403
-7.991167,0.1487301,5.898682,5898682,10.312578230790974
-7.491343,0.1394635,5.905291,5905291,10.318432323320978
-6.99128,0.1301972,5.902487,5902487,10.318439977124562
-6.490103,0.1209004,5.907864,5907864,10.324714312772214
-5.990367,0.1116433,5.899412,5899412,10.311016595741528
-5.490512,0.1023703,5.904834,5904834,10.31400294421297
-4.990671,0.09319057,5.898986,5898986,10.308384928147225
-4.489909,0.08380719,5.888221,5888221,10.295938093458643
-3.990068,0.0745237,5.90124,5901240,10.321884174715612
-3.490126,0.06530416,5.895406,5895406,10.310919343241764
-2.99055,0.05593191,5.904957,5904957,10.32063510009184
-2.490827,0.04671901,5.902753,5902753,10.324809396039429
-1.989935,0.03730113,5.899743,5899743,10.323075500271813
-1.490332,0.02798803,5.899163,5899163,10.327450917233705
-0.9903895,0.01867549,5.90696,5906960,10.332790714868205
-0.490866,0.009351232,5.900173,5900173,10.320541304878892
0.009822479,3.250558e-05,5.891866,5891866,10.35759590948344
-0.01011171,1.893171e-05,5.905735,5905735,10.376052570681251
0.4905214,0.009335753,5.897181,5897181,10.391227831876
0.9899879,0.01865671,5.901434,5901434,10.42525080623321
1.489962,0.02792558,5.903981,5903981,10.446055880064755
1.989613,0.03732217,5.896062,5896062,10.456108955771203
2.490438,0.0466014,5.895895,5895895,10.464307397927719
2.990255,0.05604616,5.895363,5895363,10.469283574912144
3.489949,0.06540174,5.8874,5887400,10.473509764933715
3.989735,0.07474213,5.89006,5890060,10.480760786480037
4.489501,0.08408494,5.895921,5895921,10.494462075444272
4.990161,0.09349625,5.888118,5888118,10.49216584743267
5.490146,0.1028596,5.895789,5895789,10.50033058352468
5.989874,0.1122051,5.892676,5892676,10.511446000914928
6.489516,0.1214903,5.89134,5891340,10.50269177654096
