# Exposure time (ms): 2
# Camera ROI: ROI(upper_left_x_pixels=760, upper_left_y_pixels=1388, lower_right_x_pixels=1063, lower_right_y_pixels=1691)
# Real ROI: (20, 25, 55, 75)
# Images averaged: 20
# Time elapsed: 886.7541785240173
Voltage (V),Current (A),Average Intensity,Total Intensity,SNR (dB)
-0.01015896,7.471321e-06,6.747733333333334,50608,9.95729794969835
0.4905198,0.009764877,6.757866666666667,50684,9.977842610966421
0.9902967,0.01957601,6.763466666666667,50726,10.01170663860579
1.489965,0.02936426,6.742133333333333,50566,9.968347423822193
1.989816,0.03905213,6.741466666666667,50561,10.006922609676582
2.490695,0.04895926,6.733066666666667,50498,9.946048060627087
2.990149,0.05874781,6.6952,50214,10.078054997137082
3.490106,0.06853162,6.7056,50292,10.060336837029185
3.989818,0.07831754,6.6997333333333335,50248,10.099436692769284
4.489694,0.08810132,6.673733333333334,50053,10.132531682044295
4.990548,0.09790037,6.6796,50097,10.085502383556564
5.490378,0.1075738,6.680133333333333,50101,10.081425036167236
5.99009,0.1174521,6.677333333333333,50080,10.108418421553523
6.489662,0.1271363,6.672533333333333,50044,10.194052220822574
6.991104,0.1370448,6.696666666666666,50225,10.059218398922436
7.490966,0.146824,6.674533333333334,50059,10.141421960717478
7.991012,0.1565956,6.683333333333334,50125,10.138573209302198
8.491143,0.1663697,6.6696,50022,10.12112238650841
8.992084,0.1761498,6.669066666666667,50018,10.121219257023292
9.492367,0.185913,6.678933333333333,50092,10.105554663123149
9.992201,0.1956568,6.6788,50091,10.10795115204031
10.49226,0.2053569,6.656133333333333,49921,10.147800452382187
10.99227,0.2151241,6.6786666666666665,50090,10.092666384827924
11.49332,0.2248304,6.6832,50124,10.10260411617468
11.99354,0.2345869,6.6484,49863,10.109663249331621
12.49318,0.2442952,6.671333333333333,50035,10.084341655105485
12.99339,0.2539357,6.6757333333333335,50068,10.127789857568672
13.49449,0.2636843,6.674533333333334,50059,10.107013892872533
13.99451,0.2733218,6.664133333333333,49981,10.119156389690545
14.49463,0.2830096,6.6764,50073,10.070940366448323
14.99449,0.2925435,6.638,49785,10.097126568016288
15.49553,0.2994105,6.665066666666666,49988,10.093957185425307
15.99507,0.3089325,6.6706666666666665,50030,10.108590133376492
16.49487,0.3169284,6.650133333333334,49876,10.156665513813596
16.99491,0.3272459,6.6684,50013,10.1320429884205
17.49437,0.3357733,6.6712,50034,10.082671190420644
17.99541,0.3453724,6.668266666666667,50012,10.137265079600546
18.4952,0.3556294,6.651466666666667,49886,10.078096999664226
18.99488,0.3651426,6.680266666666666,50102,10.133567767533766
19.49466,0.3744226,6.653466666666667,49901,10.074370795776685
19.99546,0.3809516,6.663733333333333,49978,10.123733362205199
20.49546,0.3908948,6.666133333333334,49996,10.140492633758543
20.99517,0.4037419,6.6550666666666665,49913,10.170673553508813
21.49472,0.4121674,6.6546666666666665,49910,10.13608410436278
21.99573,0.42434,6.662933333333333,49972,10.07680226086447
22.49522,0.4347484,6.667466666666667,50006,10.107795905070674
22.99528,0.4420344,6.656533333333333,49924,10.040880373306454
23.49504,0.4509446,6.661333333333333,49960,10.100294287573686
23.99552,0.4614051,6.6513333333333335,49885,10.136938219093643
24.49546,0.472414,6.6376,49782,10.126735305702981
