# Exposure time (ms): 2
# Camera ROI: ROI(upper_left_x_pixels=728, upper_left_y_pixels=1408, lower_right_x_pixels=1031, lower_right_y_pixels=1711)
# Real ROI: (35, 25, 25, 60)
# Images averaged: 20
# Time elapsed: 244.80491995811462
Voltage (V),Current (A),Average Intensity,Total Intensity,SNR (dB)
-0.009997645,9.406192e-06,6.5374509803921566,33341,8.714538626601936
0.9902396,0.01917029,6.529803921568628,33302,8.694831522153855
1.989717,0.03835763,6.51843137254902,33244,8.713257352075733
2.990235,0.05753714,6.508627450980392,33194,8.72823920852601
3.98958,0.07669579,6.495294117647059,33126,8.783926099207022
4.990448,0.09592147,6.460980392156863,32951,8.867035910216378
5.989776,0.1150756,6.4749019607843135,33022,8.863978132070326
6.990952,0.1340664,6.482352941176471,33060,8.826285648608781
7.990923,0.153144,6.477843137254902,33037,8.833269194915909
8.991765,0.1735668,6.481764705882353,33057,8.838978122622123
9.992016,0.192986,6.489607843137255,33097,8.891561127990657
10.99192,0.2131428,6.4676470588235295,32985,8.898052690325631
11.99348,0.2323786,6.496666666666667,33133,8.902058462438259
12.99323,0.2520108,6.480392156862745,33050,8.822832042266516
13.99476,0.2719312,6.468235294117647,32988,8.89588020842244
14.99457,0.2918223,6.476470588235294,33030,8.863592699625372
15.99497,0.3115145,6.4811764705882355,33054,8.795150811441962
16.99489,0.3310373,6.474509803921569,33020,8.858966105679695
17.99499,0.3505156,6.477647058823529,33036,8.865419172302216
18.99507,0.3715112,6.488627450980392,33092,8.840585741766121
18.99534,0.3715444,6.487254901960784,33085,8.829120180108312
17.99598,0.351808,6.488823529411765,33093,8.90081969141926
16.99536,0.3319961,6.498235294117647,33141,8.840709954710228
15.99595,0.3122029,6.4845098039215685,33071,8.908065743785713
14.99513,0.2923767,6.476470588235294,33030,8.868409930990014
13.99521,0.2728369,6.483921568627451,33068,8.858082616710254
12.99409,0.2532792,6.48156862745098,33056,8.838868513593233
11.99395,0.2337743,6.503725490196079,33169,8.842046555951073
10.99268,0.2142507,6.492941176470588,33114,8.925394724221352
9.992834,0.1947588,6.491960784313726,33109,8.87607748461962
8.992667,0.175281,6.492941176470588,33114,8.832586389427645
7.991811,0.1557796,6.490784313725491,33103,8.820655288353134
6.991538,0.136354,6.495686274509804,33128,8.847345568327402
5.990481,0.1168015,6.5019607843137255,33160,8.799887236048077
4.991244,0.09735598,6.495882352941177,33129,8.821514535843507
3.990319,0.07788558,6.482549019607843,33061,8.816974165973818
2.990955,0.05843013,6.504901960784314,33175,8.765133519430277
1.990141,0.03894711,6.503137254901961,33166,8.852297825687486
0.9906152,0.01948272,6.545686274509804,33383,8.738544147658672
-0.009636723,7.039928e-05,6.571176470588235,33513,8.638129695815934
0.009842033,8.275037e-06,6.556274509803922,33437,8.60434123500903
-0.9902861,0.01944664,6.586666666666667,33592,8.621384843935875
-1.989705,0.03888579,6.6,33660,8.564938205651151
-2.990215,0.05827805,6.605882352941176,33690,8.54180784653272
-3.989877,0.0777842,6.607647058823529,33699,8.536954943515743
