# Exposure time (ms): 2
# Camera ROI: ROI(upper_left_x_pixels=728, upper_left_y_pixels=1408, lower_right_x_pixels=1031, lower_right_y_pixels=1711)
# Real ROI: (35, 25, 25, 60)
# Images averaged: 20
# Time elapsed: 260.91709995269775
Voltage (V),Current (A),Average Intensity,Total Intensity,SNR (dB)
-0.01029909,9.346658e-06,7.1562745098039215,36497,11.143666424898132
0.990093,0.01881748,7.078823529411765,36102,11.398192852159966
1.989493,0.03774204,7.0684313725490195,36049,11.32992827441516
2.989974,0.05662728,7.039411764705882,35901,11.312123171095996
3.989717,0.07549462,7.002941176470588,35715,11.340666932672583
4.990098,0.09438069,7.009607843137255,35749,11.278887508050472
5.989818,0.113249,6.988823529411765,35643,11.388315097781286
6.990799,0.132146,7.01078431372549,35755,11.317616770360019
7.990499,0.1510604,7.024117647058824,35823,11.30746972678238
8.99177,0.1699521,6.985294117647059,35625,11.324979733685526
9.991421,0.1888012,6.99921568627451,35696,11.307919141863387
10.99187,0.2076491,7.01921568627451,35798,11.269915325567727
11.993,0.2264326,6.99156862745098,35657,11.283198880697732
12.99274,0.2450597,7.008823529411765,35745,11.272049249611097
13.99434,0.2638004,7.0058823529411764,35730,11.213031806638533
14.99379,0.2825079,6.9980392156862745,35690,11.291399409752653
15.99504,0.3016703,7.004901960784314,35725,11.216896580574788
16.99471,0.3204612,7.020980392156862,35807,11.263825397688944
17.9948,0.3388045,7.0149019607843135,35776,11.217036851440543
18.99478,0.3573074,7.026666666666666,35836,11.212969036859048
18.99512,0.3575652,7.024705882352941,35826,11.210982631136265
17.99554,0.3405087,7.003921568627451,35720,11.30145391469721
16.99516,0.3214473,7.020980392156862,35807,11.202857304016172
15.99572,0.3024313,6.995098039215686,35675,11.20474369592385
14.99472,0.2832712,7.000196078431372,35701,11.150889855854839
13.99493,0.2643526,6.997058823529412,35685,11.227161666713128
12.99353,0.2457135,7.01078431372549,35755,11.194064574645521
11.99365,0.2267236,6.995294117647059,35676,11.170272243690002
10.99277,0.2077755,7.0374509803921566,35891,11.205394042519908
9.992339,0.1889007,7.01313725490196,35767,11.192951802468745
8.99251,0.1700307,7.017450980392157,35789,11.181681107923694
7.991228,0.1511165,7.029803921568628,35852,11.142124481162135
6.991352,0.13223,7.017843137254902,35791,11.155373470420997
5.990664,0.1133297,7.0413725490196075,35911,11.082085805422725
4.990789,0.09446737,7.016078431372549,35782,11.20595523298681
3.990334,0.07557616,7.030196078431373,35854,11.2227364894259
2.990571,0.05669613,7.035098039215686,35879,11.22067486357455
1.990027,0.03779958,7.050588235294118,35958,11.235923227824308
0.9904604,0.01899963,7.108627450980392,36254,11.059922573733658
-0.009827368,1.470476e-05,7.097254901960785,36196,10.95639043869905
0.01000253,1.416895e-05,7.12843137254902,36355,10.960879252895477
-0.9898828,0.01887547,7.1511764705882355,36471,11.004174378633707
-1.989526,0.03775076,7.179411764705883,36615,11.010216908855002
-2.990165,0.05666523,7.183529411764706,36636,11.0480100719792
-3.989738,0.07552588,7.179607843137255,36616,11.017396108596271
-4.990342,0.09440983,7.195686274509804,36698,11.022858178625352
-5.989738,0.1132617,7.2119607843137254,36781,10.93838215424572
