# Exposure time (ms): 2
# Camera ROI: ROI(upper_left_x_pixels=728, upper_left_y_pixels=1408, lower_right_x_pixels=1031, lower_right_y_pixels=1711)
# Real ROI: (25, 25, 35, 60)
# Images averaged: 20
# Time elapsed: 670.3337624073029
Voltage (V),Current (A),Average Intensity,Total Intensity,SNR (dB)
-0.01013452,9.078753e-06,13.392549019607843,68302,9.7908795467078
0.4906021,0.0096456,13.471764705882354,68706,9.69271214068722
0.990137,0.01928081,13.342156862745098,68045,9.806253890350282
1.489766,0.02890501,13.367647058823529,68175,9.707049463506518
1.989635,0.03853653,13.413725490196079,68410,9.852557797774914
2.490471,0.04811518,13.300196078431373,67831,9.801020839030862
2.990341,0.0578196,13.34156862745098,68042,9.787535240737533
3.489979,0.06744422,13.352156862745097,68096,9.876693957050914
3.989808,0.07707252,13.268235294117646,67668,9.940196562743044
4.489631,0.08668809,13.232549019607843,67486,9.846507366985541
4.990377,0.09623224,13.213333333333333,67388,9.934259761619556
5.490218,0.105325,13.200196078431373,67321,9.917034648778902
5.989897,0.1149171,13.257058823529412,67611,9.86367149718517
6.489609,0.1244606,13.275882352941176,67707,10.030131909588816
6.991053,0.1341117,13.190980392156863,67274,9.881463681412162
7.490847,0.1438101,13.29607843137255,67810,9.800220424393334
7.991107,0.1533807,13.273725490196078,67696,9.803713264504092
8.491025,0.1630884,13.238235294117647,67515,9.77719863651754
8.992157,0.1727747,13.229411764705882,67470,9.854242738938826
9.492272,0.1825254,13.234901960784313,67498,9.774123007157812
9.991883,0.1923562,13.249803921568628,67574,9.864993673372084
10.49219,0.2022611,13.212745098039216,67385,9.769129212525524
10.99204,0.2118586,13.281764705882352,67737,9.85631637040292
11.49337,0.2214043,13.265098039215687,67652,9.806259126049387
11.9934,0.2307213,13.326078431372549,67963,9.773454100355995
12.49319,0.2410569,13.261372549019608,67633,9.751913724061762
12.99334,0.2507899,13.21843137254902,67414,9.716749280700514
13.49427,0.2594243,13.264313725490195,67648,9.710294618694018
13.99462,0.2687955,13.248627450980392,67568,9.755494144240647
14.49456,0.2787346,13.242156862745098,67535,9.76877318871285
14.99434,0.289397,13.252745098039215,67589,9.754142378078917
15.49558,0.2996641,13.331372549019608,67990,9.739774206473742
15.99496,0.3092709,13.27,67677,9.731405612157216
16.49515,0.3186286,13.29392156862745,67799,9.744104092204399
16.99487,0.3283117,13.240196078431373,67525,9.785482154136556
17.49435,0.3376544,13.266078431372549,67657,9.718886610710252
17.99531,0.3471638,13.287843137254901,67768,9.702431085013156
18.49514,0.3566224,13.207254901960784,67357,9.726965841463912
18.99499,0.3661305,13.231960784313726,67483,9.725490497652915
19.49468,0.3758841,13.235098039215686,67499,9.783730920012998
19.99535,0.3854034,13.215686274509803,67400,9.784049539735149
20.4952,0.394766,13.221176470588235,67428,9.710850579133059
20.99504,0.4042275,13.303921568627452,67850,9.72340946356217
21.49481,0.413485,13.302745098039216,67844,9.715068197336318
21.99573,0.4232108,13.166862745098038,67151,9.805766207228103
22.49527,0.4318199,13.217254901960784,67408,9.715376079151007
22.99524,0.4414914,13.195098039215686,67295,9.76492499514923
23.49487,0.450392,13.234509803921569,67496,9.726126491077462
23.99581,0.4594594,13.254313725490196,67597,9.71349859223951
24.49542,0.4692052,13.147843137254903,67054,9.755574636860688
24.99507,0.4781463,13.23235294117647,67485,9.766489925290628
25.4951,0.4872934,13.282941176470588,67743,9.713212685021563
24.99559,0.4782964,13.205294117647059,67347,9.781226469084206
24.49574,0.4673416,13.19078431372549,67273,9.710502886788491
23.99605,0.4579265,13.184509803921568,67241,9.74471523106978
23.49554,0.4484664,13.189607843137255,67267,9.769981617804808
22.99562,0.4385901,13.241372549019609,67531,9.674548315744563
22.49585,0.4288245,13.329803921568628,67982,9.825692524880932
21.99613,0.4190799,13.172745098039215,67181,9.871098128997788
21.49516,0.4093579,13.196078431372548,67300,9.810698452579933
20.99564,0.399817,13.250588235294117,67578,9.789112162406395
20.49568,0.3901389,13.216274509803922,67403,9.834319337722675
19.99611,0.3805728,13.235294117647058,67500,9.759610936531914
19.49507,0.3710416,13.186666666666667,67252,9.822356906811013
18.99545,0.3613795,13.194313725490195,67291,9.803737249315933
18.49579,0.3517986,13.178627450980391,67211,9.79950175213514
17.99577,0.3422385,13.219411764705882,67419,9.860102325726574
17.49519,0.3327736,13.186274509803921,67250,9.845194142505513
16.99531,0.3231657,13.284705882352942,67752,9.7829955108115
16.49545,0.3136409,13.246862745098039,67559,9.793961661184358
15.99574,0.30412,13.143921568627452,67034,9.89289891731886
15.49588,0.2946194,13.232156862745098,67484,9.881800027862797
14.99495,0.2850799,13.19686274509804,67304,9.842461483949497
14.49476,0.2755728,13.22764705882353,67461,9.87351920430336
13.99479,0.2660756,13.198627450980393,67313,9.785282706781706
13.49492,0.2565716,13.229411764705882,67470,9.939140217644377
12.99348,0.2470628,13.230196078431373,67474,9.88654657662825
12.49373,0.2376535,13.295882352941176,67809,9.842840437546853
11.9936,0.2280901,13.26156862745098,67634,9.858997966757595
11.49383,0.2186072,13.166274509803921,67148,9.841805879192476
10.99238,0.2091646,13.224705882352941,67446,9.8552244334043
10.49239,0.1996187,13.14764705882353,67053,9.880225398307088
9.992456,0.1902305,13.254509803921568,67598,9.858370063923552
9.49248,0.1806615,13.18156862745098,67226,9.850306011082084
8.992425,0.1711759,13.248039215686275,67565,9.894367557543571
8.49126,0.1616714,13.228823529411764,67467,10.004171103085824
7.991143,0.1521817,13.295098039215686,67805,9.876369589133635
7.491309,0.1427684,13.232745098039215,67487,9.903841179227376
6.991357,0.1331965,13.14764705882353,67053,9.885826899286524
6.49004,0.1236747,13.210196078431373,67372,9.890408890040874
5.990337,0.1142559,13.234313725490196,67495,9.876558596187506
5.490529,0.1047084,13.264117647058823,67647,9.93363631271478
4.990968,0.0953024,13.226862745098039,67457,9.938082990589432
4.489881,0.08570553,13.190392156862744,67271,9.930919955730213
3.99023,0.07620323,13.220980392156862,67427,9.934865900793133
3.490185,0.06680077,13.33764705882353,68022,9.82707494296394
2.990557,0.05719294,13.241176470588234,67530,9.886089329520507
2.490954,0.04777667,13.20686274509804,67355,9.871272852366692
1.989863,0.03814036,13.298627450980392,67823,9.943288540282627
1.490244,0.02861775,13.324901960784313,67957,9.76920629703995
0.9903276,0.01914933,13.386862745098039,68273,9.73924733402517
0.4906127,0.009558174,13.413725490196079,68410,9.783789390807925
-0.009833071,0.0001142762,13.418823529411764,68436,9.758540513382668
0.01000253,1.643126e-05,13.429607843137255,68491,9.704749018718026
-0.4904668,0.009577462,13.484117647058824,68769,9.753894514642159
-0.9901255,0.01914141,13.570980392156862,69212,9.619171402760777
-1.489774,0.02862454,13.518627450980393,68945,9.68585030200543
-1.989723,0.0382733,13.559607843137256,69154,9.628845653063149
-2.490431,0.04787142,13.588235294117647,69300,9.611539958940545
-2.990188,0.0574429,13.575490196078432,69235,9.716471651250165
-3.489828,0.06701914,13.578823529411764,69252,9.654911639131745
-3.989775,0.0766006,13.646274509803922,69596,9.7746379979669
-4.489646,0.08618079,13.529607843137255,69001,9.725294653017668
-4.990349,0.09571194,13.592941176470589,69324,9.651238784533007
-5.490355,0.1053692,13.661176470588236,69672,9.709085933540853
-5.989907,0.1149486,13.606666666666667,69394,9.722577507785982
-6.489589,0.124442,13.62607843137255,69493,9.73100482521724
