# Exposure time (ms): 2
# Camera ROI: ROI(upper_left_x_pixels=728, upper_left_y_pixels=1408, lower_right_x_pixels=1031, lower_right_y_pixels=1711)
# Real ROI: (25, 25, 35, 60)
# Images averaged: 20
# Time elapsed: 672.538152217865
Voltage (V),Current (A),Average Intensity,Total Intensity,SNR (dB)
-0.01011334,1.119223e-05,18.864117647058823,96207,9.002928240701301
0.4905353,0.009507152,18.867450980392157,96224,9.022557999343793
0.9902079,0.01910015,18.81607843137255,95962,9.04475683953513
1.489756,0.02855399,18.825294117647058,96009,9.085028126943191
1.989676,0.03817679,18.787254901960786,95815,9.013399344313722
2.490449,0.04773797,18.84098039215686,96089,9.076954665116336
2.990234,0.05722973,18.90627450980392,96422,9.015772527629636
3.489954,0.06675538,18.626862745098038,94997,9.089605314506473
3.989707,0.07624701,18.75588235294118,95655,9.016358228483769
4.489535,0.08581234,18.794901960784312,95854,9.084316552419587
4.990273,0.09534217,18.61921568627451,94958,9.170084327209704
5.490161,0.1047463,18.706470588235295,95403,9.136335881359063
5.989951,0.1143507,18.68686274509804,95303,9.15798858743358
6.48937,0.1237931,18.681176470588234,95274,9.112386787426729
6.990995,0.1334144,18.833725490196077,96052,9.128866947928858
7.490738,0.1429449,18.768627450980393,95720,9.108052409188614
7.990851,0.1523981,18.597450980392157,94847,9.060932782231472
8.49092,0.1619964,18.70705882352941,95406,9.146898872309873
8.991798,0.1714341,18.764705882352942,95700,9.167064870518837
9.492095,0.1810592,18.690196078431374,95320,9.11651754251679
9.99174,0.1905767,18.839411764705883,96081,9.143198102258784
10.49195,0.2000132,18.710392156862746,95423,9.147434189010923
10.99201,0.2096016,18.817450980392156,95969,9.169931382449942
11.49312,0.219145,18.935098039215685,96569,9.114059029647606
11.99332,0.22866,18.704509803921567,95393,9.111000403392701
12.49308,0.2381546,18.57450980392157,94730,9.157786961979891
12.99319,0.2475897,18.76764705882353,95715,9.086871794030195
13.49422,0.2581161,18.842352941176472,96096,9.194941588381443
13.99441,0.267591,18.800392156862745,95882,9.156843181566998
14.49441,0.2768685,18.90921568627451,96437,9.176673113503629
14.99424,0.2863389,18.756274509803923,95657,9.1639266802163
15.49568,0.296304,18.808627450980392,95924,9.11567658622188
15.99514,0.3051921,18.906470588235294,96423,9.163412284885547
16.49495,0.3146595,18.79235294117647,95841,9.176142162832585
16.9948,0.3240233,18.76705882352941,95712,9.203196937582819
17.49431,0.3335167,18.724117647058822,95493,9.181922982303677
17.99533,0.342857,18.825686274509803,96011,9.236873692246157
18.49517,0.3521891,18.852549019607842,96148,9.156466144674813
18.99491,0.361655,18.87078431372549,96241,9.245421867646895
19.49458,0.3712289,18.81392156862745,95951,9.155102549725566
19.99535,0.3805433,18.897450980392158,96377,9.145758764594827
20.49525,0.3897346,18.924705882352942,96516,9.112656682368478
20.99507,0.3992427,18.78529411764706,95805,9.163910940995475
21.49487,0.4085292,18.793333333333333,95846,9.178261131067899
21.99577,0.4182302,18.878235294117648,96279,9.139569857394264
22.49522,0.4280236,18.935882352941178,96573,9.219031357179901
22.99518,0.4372545,18.81705882352941,95967,9.219359648066431
23.49496,0.4474854,18.93607843137255,96574,9.194262897176614
23.9958,0.4576208,18.85745098039216,96173,9.203548728432455
24.4955,0.4668985,18.929411764705883,96540,9.173529697763929
24.99505,0.4760949,19.00588235294118,96930,9.078890074193742
25.4952,0.4851174,18.861568627450982,96194,9.16218979055405
24.99554,0.4754559,18.9,96390,9.112527671124624
24.49575,0.4656887,18.980588235294118,96801,9.138617348201274
23.99603,0.455808,18.922156862745098,96503,9.154916813479673
23.49546,0.4461142,19.010196078431374,96952,9.139323081493808
22.99559,0.4362848,19.14686274509804,97649,9.103504288616307
22.49586,0.4265744,18.970588235294116,96750,9.091759805459642
21.99611,0.4169658,19.024313725490195,97024,9.11627100050882
21.49512,0.4071936,18.988235294117647,96840,9.04837402797292
20.99565,0.3975668,18.911960784313724,96451,9.108436894932234
20.49561,0.3879649,19.138431372549018,97606,9.117693771210721
19.99604,0.3783916,19.135686274509805,97592,9.089691566456086
19.49504,0.3689106,19.04901960784314,97150,9.113874977893783
18.99551,0.3592798,19.057254901960786,97192,9.113760640729538
18.49578,0.3498574,19.109803921568627,97460,9.07736944001551
17.99582,0.3402525,19.073333333333334,97274,9.069678226862186
17.49508,0.3307442,19.252745098039217,98189,8.99664928793807
16.99533,0.3212627,19.205098039215688,97946,9.028842131175436
16.49553,0.3117993,19.030392156862746,97055,9.070306869012937
15.99571,0.3023388,19.13392156862745,97583,9.046033501648758
15.49593,0.2928908,19.154313725490198,97687,9.088613442548422
14.99482,0.2834089,19.089803921568627,97358,9.02052322570117
14.4948,0.2740134,19.16921568627451,97763,9.076076809325277
13.99485,0.2645132,19.06137254901961,97213,9.10098346741438
13.49489,0.2550687,19.131176470588237,97569,9.03556073500854
12.99359,0.2456094,19.23235294117647,98085,9.021888069412999
12.49364,0.2361816,19.171960784313725,97777,9.049369359308777
11.99363,0.2267953,19.191960784313725,97879,9.002699501254074
11.49366,0.2173247,19.157450980392156,97703,8.993168048818566
10.99258,0.2079678,19.195882352941176,97899,9.120279630576857
10.49247,0.1984495,19.136274509803922,97595,8.988093140367097
9.992378,0.1890237,19.345686274509802,98663,9.055203918552401
9.492494,0.1796005,19.16607843137255,97747,9.026894788469473
8.992395,0.1701756,19.217450980392158,98009,9.074693366944652
8.491411,0.160803,19.371764705882352,98796,9.00640875705416
7.991241,0.1512852,19.135686274509805,97592,9.04534198979742
7.491406,0.1418494,19.273725490196078,98296,9.035905100072233
6.991323,0.1324827,19.24235294117647,98136,9.034235630686481
6.489929,0.122946,19.354901960784314,98710,9.05197203441301
5.990515,0.1135248,19.27980392156863,98327,9.063620260968673
5.490562,0.1040905,19.27764705882353,98316,9.079634414079752
4.99093,0.09465639,19.198235294117648,97911,9.139908404971722
4.489845,0.08527867,19.34549019607843,98662,8.99864023422497
3.990093,0.07575672,19.3821568627451,98849,8.98367809792043
3.490278,0.06636977,19.183333333333334,97835,9.062333173316715
2.990529,0.05685524,19.387450980392156,98876,9.052758987865717
2.490896,0.04739764,19.271176470588234,98283,9.063594148063267
1.989892,0.03791195,19.26607843137255,98257,9.116905048283632
1.4901,0.02844627,19.47764705882353,99336,8.98465694179497
