# Exposure time (ms): 2
# Camera ROI: ROI(upper_left_x_pixels=728, upper_left_y_pixels=1380, lower_right_x_pixels=1031, lower_right_y_pixels=1683)
# Real ROI: (20, 25, 50, 60)
# Images averaged: 20
# Time elapsed: 673.9337830543518
Voltage (V),Current (A),Average Intensity,Total Intensity,SNR (dB)
-0.01002942,4.554131e-06,8.357142857142858,49725,9.612223932855958
0.4905157,0.009654857,8.360672268907564,49746,9.644904114871354
0.9902616,0.01937428,8.351596638655462,49692,9.60306090610631
1.489886,0.02906075,8.307226890756302,49428,9.699097350225975
1.989751,0.03867471,8.344537815126051,49650,9.652668043642493
2.490583,0.0484523,8.317142857142857,49487,9.670398905229717
2.990293,0.05806988,8.280672268907564,49270,9.690314673297213
3.490055,0.06781676,8.2690756302521,49201,9.660849399293927
3.989747,0.07749662,8.298823529411765,49378,9.691802117506658
4.489678,0.08710581,8.241512605042017,49037,9.674038450913637
4.990553,0.0968803,8.254957983193277,49117,9.719237900375399
5.490153,0.1065592,8.222521008403362,48924,9.79877705836575
5.990072,0.1162386,8.256134453781513,49124,9.758111928359046
6.489487,0.1259148,8.249411764705883,49084,9.685644335149137
6.991039,0.1355553,8.23798319327731,49016,9.731680545988695
7.49105,0.1453187,8.227563025210085,48954,9.780629737967702
7.99096,0.1550058,8.253781512605043,49110,9.763042884885644
8.491054,0.1646807,8.269747899159665,49205,9.742206222633452
8.992062,0.1743673,8.230588235294118,48972,9.771651134864534
9.492364,0.1839815,8.270420168067227,49209,9.753086855987537
9.99203,0.1937721,8.243529411764706,49049,9.76952443598162
10.49199,0.203464,8.24,49028,9.773877629315777
10.99218,0.2132068,8.239663865546218,49026,9.717777647850872
11.49327,0.2228308,8.262857142857143,49164,9.72402110663403
11.99344,0.2325667,8.238487394957984,49019,9.757008038310886
12.49332,0.2422088,8.256806722689076,49128,9.76712901654321
12.99329,0.2516499,8.24890756302521,49081,9.704723236107235
13.49443,0.2610263,8.222857142857142,48926,9.806293531199616
13.99452,0.2708701,8.269915966386554,49206,9.807497006097673
14.49466,0.280049,8.247226890756302,49071,9.850553829003534
14.99436,0.2896657,8.248067226890756,49076,9.752812001377503
15.49552,0.2992257,8.259831932773109,49146,9.77030718550835
15.99506,0.308615,8.264873949579831,49176,9.7613145201718
16.49485,0.318416,8.236806722689076,49009,9.744253814698435
16.99483,0.3286019,8.25563025210084,49121,9.763344875432914
17.49444,0.337577,8.23798319327731,49016,9.787522665020578
17.99513,0.3471561,8.239495798319327,49025,9.782134483326923
18.49516,0.3566687,8.271596638655462,49216,9.765544050708021
18.99486,0.3667618,8.243697478991596,49050,9.705600824339479
19.49463,0.3760955,8.240504201680672,49031,9.691666802175149
19.99548,0.3851099,8.243193277310924,49047,9.731537020563744
20.49506,0.394569,8.24890756302521,49081,9.723530624616227
20.99509,0.4045924,8.239663865546218,49026,9.75875688024612
21.49449,0.414025,8.258151260504201,49136,9.778499259621217
21.99563,0.4233789,8.266554621848739,49186,9.783996796972636
22.4953,0.4335328,8.227058823529411,48951,9.734857650122777
22.99498,0.4427111,8.261680672268907,49157,9.748652680276647
23.49487,0.4521156,8.261344537815127,49155,9.738475949933322
23.99544,0.4613643,8.258487394957983,49138,9.720050950097445
24.49529,0.4705199,8.248571428571429,49079,9.729503680275258
24.99505,0.4796366,8.277478991596638,49251,9.73830428107081
25.49488,0.4888154,8.264705882352942,49175,9.689879972190186
25.99469,0.4978757,8.272100840336135,49219,9.749889741130545
26.49535,0.5067453,8.260504201680673,49150,9.712767865931784
26.9952,0.515897,8.230588235294118,48972,9.81970501140825
