# Exposure time (ms): 4
# Camera ROI: ROI(upper_left_x_pixels=1600, upper_left_y_pixels=2100, lower_right_x_pixels=1903, lower_right_y_pixels=2403)
# Real ROI: (95, 75, -35, 10)
# Images averaged: 15
# Time elapsed: 283.12111949920654
Voltage (V),Current (A),Average Intensity,Total Intensity,SNR (dB)
2.240406,0.04305234,8.723529411764705,44490,8.26870435447496
1.990198,0.03826362,8.693333333333333,44336,8.167114528816874
1.740729,0.03349262,8.723921568627452,44492,8.17007192842105
1.490439,0.02870122,8.829607843137255,45031,8.108891776648528
1.240101,0.02391319,8.852941176470589,45150,8.131175671907743
0.9906127,0.01913998,8.821372549019609,44989,8.154941442518036
0.7401842,0.01434394,8.904901960784313,45415,8.205106330394534
0.4909247,0.009578803,8.84921568627451,45131,8.241231223875134
0.2404481,0.004778744,8.937058823529412,45579,8.166489412115888
-0.009464816,9.078753e-06,8.937254901960785,45580,8.162206733379685
0.009746711,1.050758e-05,8.802941176470588,44895,8.360935036709115
-0.2401417,0.004790979,8.772156862745097,44738,8.289553793089016
-0.4906876,0.009560674,8.819215686274509,44978,8.253189381992467
-0.7398664,0.01433269,8.82843137254902,45025,8.2108350515238
-0.9904156,0.0191677,8.858627450980393,45179,8.073838514674634
-1.23977,0.02393948,8.809019607843137,44926,8.179075641773094
-1.490121,0.02875147,8.856470588235295,45168,8.270120867431793
-1.740442,0.03355355,8.920196078431372,45493,8.155144890520912
-1.989823,0.03831441,8.945882352941176,45624,8.112388755285128
-2.240232,0.04315295,8.997843137254902,45889,8.160432604052815
-2.49068,0.04796519,8.936274509803921,45575,8.15890397635001
-2.739944,0.05271958,8.980196078431373,45799,8.218742259574837
-2.990497,0.05748651,8.957843137254901,45685,8.243795540172522
-3.239697,0.06222715,8.951960784313725,45655,8.208734738511838
-3.490102,0.06704066,9.007450980392157,45938,8.139801004201809
-3.740653,0.07189942,8.958627450980392,45689,8.324011308688283
-3.989982,0.07671823,8.992941176470588,45864,8.088681613945102
-4.240449,0.08156467,8.98313725490196,45814,8.176541458435917
-4.489619,0.08638077,8.989215686274509,45845,8.16452562694121
-4.740153,0.09120214,8.973921568627452,45767,8.142893244840973
-4.990718,0.09604358,9.052352941176471,46167,8.112202942378332
-5.239804,0.1008513,9.039411764705882,46101,8.101625506566815
-5.490402,0.1056739,9.047450980392156,46142,8.017003676007448
-5.740656,0.1105036,9.064313725490196,46228,8.07696564919866
-5.990144,0.115308,9.10235294117647,46422,8.011361711472052
-6.240628,0.1201177,9.081372549019608,46315,7.921258226629892
-6.489755,0.1249183,8.984901960784313,45823,8.119106902427559
-6.740515,0.1297441,9.02764705882353,46041,8.103368078362443
-6.991205,0.1345661,9.01235294117647,45963,8.154116079779682
-7.240372,0.1393664,9.071372549019609,46264,8.057147299948022
-7.491074,0.1441953,9.076862745098039,46292,8.000973063855188
-7.740372,0.1490344,9.07529411764706,46284,8.002443008423445
-7.991144,0.1539325,9.07,46257,7.978805437674096
-8.241691,0.1588379,9.087254901960785,46345,8.031137145712542
-8.491194,0.1637178,9.116470588235295,46494,8.025045575061412
-8.741742,0.1685561,9.09156862745098,46367,8.056211504062539
-8.992277,0.1733912,9.132156862745099,46574,8.078781547324317
-9.241555,0.1782182,9.11450980392157,46484,7.947428835181494
-9.492408,0.1830952,9.093529411764706,46377,7.964422469943196
-9.741579,0.1879752,9.09686274509804,46394,7.927684850307156
-9.992027,0.192832,9.111372549019608,46468,8.10805665770757
-10.24275,0.1976735,9.110588235294118,46464,8.245239236182567
-10.49211,0.2024956,9.091176470588236,46365,8.328223765388149
-10.74286,0.2073794,9.085098039215687,46334,8.25156865720967
-10.99225,0.2122497,9.09470588235294,46383,8.271851963784284
-11.24287,0.2170884,9.09470588235294,46383,8.37312044734277
-11.49356,0.2218929,9.085686274509804,46337,8.341173457461618
-11.74278,0.2267805,9.081764705882353,46317,8.396423481329311
-11.99349,0.2317079,9.08235294117647,46320,8.191936253570091
-12.24395,0.2365684,9.103725490196078,46429,8.305886402518842
-12.49338,0.2414151,9.102549019607844,46423,8.26629960345636
-12.7442,0.2462867,9.094117647058823,46380,8.459330607580636
-12.99353,0.2511585,9.090980392156863,46364,8.340286917834224
-13.24407,0.2555405,9.08921568627451,46355,8.299364547137362
-13.49461,0.2604419,9.127254901960784,46549,8.312796099538462
