# Exposure time (ms): 2
# Camera ROI: ROI(upper_left_x_pixels=728, upper_left_y_pixels=1408, lower_right_x_pixels=1031, lower_right_y_pixels=1711)
# Real ROI: (35, 25, 25, 60)
# Images averaged: 20
# Time elapsed: 642.6256864070892
Voltage (V),Current (A),Average Intensity,Total Intensity,SNR (dB)
-0.01015733,1.345454e-05,20.826470588235296,106215,9.17467472703523
0.4904073,0.009519863,20.959607843137256,106894,9.19710306635334
0.9901215,0.01902371,20.8,106080,9.24020760437807
1.489808,0.02862195,20.75294117647059,105840,9.19346122081907
1.989654,0.03812303,20.862549019607844,106399,9.159672726439524
2.490442,0.04772571,20.847254901960785,106321,9.198927699860022
2.990097,0.05726501,20.830392156862747,106235,9.234631773552804
3.489961,0.06680782,20.897254901960785,106576,9.269351476260258
3.989713,0.07635683,20.847254901960785,106321,9.231140705099616
4.489473,0.08581752,20.769607843137255,105925,9.314236479294287
4.990423,0.09546922,20.936274509803923,106775,9.277583513856847
5.490097,0.1050127,20.82862745098039,106226,9.315222764305076
5.990037,0.1144731,20.894313725490196,106561,9.214144756685968
6.489627,0.1241006,20.95764705882353,106884,9.275438671792386
6.990879,0.1336908,21.104705882352942,107634,9.273603353867868
7.490858,0.1429551,20.908039215686273,106631,9.256759635599693
7.99084,0.1524436,21.130588235294116,107766,9.278998623603332
8.491084,0.1619391,21.03156862745098,107261,9.330457145277313
8.992084,0.1715822,21.02392156862745,107222,9.271431557212264
9.492297,0.1810575,21.241176470588236,108330,9.24519090187251
9.991947,0.1906848,21.097450980392157,107597,9.258301682607499
10.49187,0.2001014,21.21843137254902,108214,9.215398957140302
10.99209,0.2097599,21.096274509803923,107591,9.221178101402183
11.4933,0.219324,21.32764705882353,108771,9.312449016776608
11.9932,0.2287208,21.184313725490195,108040,9.285535278490881
12.49318,0.238179,21.336666666666666,108817,9.250744418485494
12.99312,0.2476646,21.324117647058824,108753,9.322277017748712
13.49433,0.2571273,21.48176470588235,109557,9.219286218431131
13.99442,0.2666444,21.493725490196077,109618,9.179640671926917
14.49451,0.276059,21.24843137254902,108367,9.272633643876645
14.99438,0.2855894,21.504509803921568,109673,9.197916922952377
15.49538,0.294419,21.42705882352941,109278,9.207017191956082
15.99516,0.3043177,21.446666666666665,109378,9.265964922255902
16.49499,0.3135728,21.42529411764706,109269,9.240608544975963
16.9949,0.3231268,21.664901960784313,110491,9.226664765187364
17.49455,0.3322868,21.501960784313727,109660,9.267761268135756
17.99521,0.3421608,21.538823529411765,109848,9.208381261161096
18.49518,0.3513398,21.730588235294118,110826,9.228310785820845
18.99493,0.3610112,21.58156862745098,110066,9.2545547679038
19.49468,0.3707168,21.664509803921568,110489,9.179285930039633
19.99563,0.3800001,21.67843137254902,110560,9.211009469602887
20.49517,0.3894035,21.666274509803923,110498,9.28242907773035
20.99512,0.3979478,21.703529411764706,110688,9.216468737589778
21.49462,0.4076606,21.8178431372549,111271,9.199818515029786
21.99581,0.417335,21.748823529411766,110919,9.246320815460939
22.49546,0.426841,21.777254901960784,111064,9.257362869728201
22.99501,0.436171,21.8121568627451,111242,9.217312319539312
23.49496,0.445141,21.64294117647059,110379,9.131886054919109
23.99549,0.4543377,21.890196078431373,111640,9.219851468079925
24.4945,0.4630729,21.958039215686274,111986,9.239098134545321
24.995,0.4723289,21.820392156862745,111284,9.230375593040511
25.4952,0.4813455,21.974117647058822,112068,9.185089974490312
24.99556,0.4717965,22.05666666666667,112489,9.22464032830339
24.49586,0.4629472,21.890196078431373,111640,9.249332446358235
23.99607,0.452173,22.009607843137253,112249,9.258417091814252
23.49545,0.4425964,21.991176470588236,112155,9.226351584643322
22.99555,0.4329692,21.87549019607843,111565,9.243307874230675
22.49574,0.423177,22.00156862745098,112208,9.21271487204992
21.99618,0.4135652,22.113333333333333,112778,9.208165213231998
21.49523,0.403915,22.005294117647058,112227,9.212173148064021
20.99558,0.3943402,22.20235294117647,113232,9.213512734507962
20.49571,0.3847823,22.12156862745098,112820,9.220199210548877
19.99595,0.3749356,22.23549019607843,113401,9.17564874885943
19.49522,0.3655151,22.230196078431373,113374,9.182430457808701
18.99551,0.3559451,22.15078431372549,112969,9.141886683253416
18.49578,0.3463084,22.12627450980392,112844,9.161316147041
17.99574,0.3363996,22.19529411764706,113196,9.11924356337925
17.49494,0.3266146,22.28372549019608,113647,9.287703853197097
16.99537,0.3174568,22.317254901960784,113818,9.231994938263508
16.4955,0.3079259,22.322352941176472,113844,9.139167761538978
15.99573,0.2984657,22.392745098039217,114203,9.16227296526201
15.49572,0.2892024,22.224117647058822,113343,9.207111438539389
14.99456,0.2800841,22.443921568627452,114464,9.161324067097947
14.49484,0.2713427,22.29529411764706,113706,9.13302452475161
13.99471,0.2620767,22.49,114699,9.153092629574505
13.49469,0.2527685,22.340196078431372,113935,9.077033187225798
12.99335,0.2434114,22.61294117647059,115326,9.163957000342352
12.49346,0.2340742,22.448039215686276,114485,9.177208180665987
11.99371,0.2247458,22.652941176470588,115530,9.138360694952675
11.49352,0.2154058,22.491176470588236,114705,9.126240130192082
10.99237,0.2060491,22.443921568627452,114464,9.16488857481863
10.49221,0.1967167,22.615098039215685,115337,9.098441322583323
9.992196,0.1873793,22.44235294117647,114456,9.121679455123052
9.492548,0.1781152,22.633333333333333,115430,9.07273919306746
8.992329,0.1687105,22.694901960784314,115744,9.08752535319232
8.491258,0.1593464,22.64764705882353,115503,9.198451128452088
7.991091,0.1501048,22.67549019607843,115645,9.032469761075733
7.49114,0.1406486,22.808823529411764,116325,9.066931028470306
6.991331,0.1313903,22.683529411764706,115686,9.12945675228131
6.489782,0.1219167,22.773725490196078,116146,9.091121971501869
5.990409,0.1125784,22.888039215686273,116729,9.041862015397282
5.490437,0.103229,22.630588235294116,115416,9.079181506319822
4.990716,0.09387723,22.749803921568628,116024,9.118781434469541
4.490098,0.08447174,22.830980392156864,116438,9.068821653588268
3.990041,0.07511357,22.69607843137255,115750,9.111466275943185
3.490391,0.06574486,22.83450980392157,116456,9.085188792752897
2.990475,0.05636982,22.860588235294117,116589,9.073940838313746
2.490803,0.0469998,22.82843137254902,116425,9.074165951279097
1.989872,0.03759651,22.691372549019608,115726,9.074236311829697
1.490124,0.02820837,23.072549019607845,117670,8.96266809905915
0.9905061,0.01885356,22.83235294117647,116445,8.957547895939445
0.4906567,0.009419488,23.14235294117647,118026,9.061204124720811
-0.009802111,1.783032e-05,23.21921568627451,118418,9.015245486562936
0.01009623,1.538941e-05,23.35921568627451,119132,9.000146116646558
-0.4900587,0.009491346,23.19529411764706,118296,9.060893031625035
-0.9900653,0.01898281,23.299411764705884,118827,8.98990541660754
-1.489721,0.02847053,23.51,119901,9.044668580180927
-1.989554,0.0379029,23.377843137254903,119227,9.084415823365003
-2.490417,0.04747799,23.57764705882353,120246,9.066506485692738
-2.990166,0.05693942,23.62764705882353,120501,9.135846033638131
-3.489928,0.0664791,23.514117647058825,119922,9.120052864829658
-3.989692,0.07598155,23.504509803921568,119873,9.056173099595025
-4.489451,0.08539782,23.658627450980394,120659,9.075107089608727
-4.990376,0.09502277,23.43235294117647,119505,9.025683490830174
-5.490033,0.1045366,23.61686274509804,120446,9.155101316259367
-5.989928,0.1140058,23.767254901960783,121213,9.069806156643631
-6.489496,0.1235643,23.585490196078432,120286,9.088705301290192
-6.990721,0.1331234,23.792549019607844,121342,9.120497403900256
-7.490757,0.1426589,23.80529411764706,121407,9.091489471704344
-7.990806,0.1521952,23.713137254901962,120937,9.135331138729567
-8.49091,0.1616435,23.773725490196078,121246,9.092004170042294
-8.991966,0.1712772,23.724901960784315,120997,9.136279596737253
-9.491968,0.1807293,23.59607843137255,120340,9.105688366060598
-9.99185,0.1903317,23.72019607843137,120973,9.132031950659304
-10.49186,0.1998618,23.89392156862745,121859,9.242362855192553
-10.99202,0.2092854,23.665686274509802,120695,9.122178490258063
-11.49316,0.2189137,23.884901960784315,121813,9.06155971567294
-11.99319,0.2283977,23.867450980392157,121724,9.102777767962335
-12.4931,0.2379305,23.908627450980394,121934,9.106162550925397
-12.99299,0.2474216,23.90686274509804,121925,9.054855384972786
-13.49433,0.2569267,23.744313725490198,121096,9.1767568277007
-13.9944,0.2664064,23.79607843137255,121360,9.116861478556405
-14.49444,0.2758104,23.794509803921567,121352,9.125770545131326
-14.99426,0.28533,24.01372549019608,122470,9.198201656428221
-15.4953,0.2947226,23.838627450980393,121577,9.171162829465509
-15.99515,0.3042234,24.00156862745098,122408,9.143313420984075
-16.49499,0.3136339,23.913333333333334,121958,9.127432623179182
-16.99481,0.3229394,23.736470588235296,121056,9.207859618680443
