# Exposure time (ms): 2
# Camera ROI: ROI(upper_left_x_pixels=1188, upper_left_y_pixels=1368, lower_right_x_pixels=1451, lower_right_y_pixels=1571)
# Real ROI: (25, 25, 30, 65)
# Images averaged: 50
# Time elapsed: 173.1188826560974
Voltage (V),Current (A),Average Intensity,Total Intensity,SNR (dB)
-0.009997645,1.16685e-05,2842.1541414141416,14068663,8.141005118053235
4.989425,0.09832845,2828.240404040404,13999790,8.2187075120883
9.991507,0.196718,2826.089696969697,13989144,8.273629938741312
14.9927,0.2949408,2812.9737373737375,13924220,8.144147572388107
19.99475,0.3926014,2822.262828282828,13970201,8.1079353381412
24.99251,0.4879601,2823.219191919192,13974935,8.1151440287067
29.99379,0.5877588,2827.6141414141416,13996690,8.123341047141286
34.98547,0.6846613,2817.6678787878786,13947456,8.13573426182629
29.99609,0.5848953,2824.0036363636364,13978818,8.117652885906168
24.99772,0.4858313,2819.5252525252527,13956650,8.202539581642242
19.99702,0.3876863,2833.608080808081,14026360,8.227686350842124
14.99758,0.2888621,2812.7161616161616,13922945,8.198585085090464
9.993535,0.1924873,2816.8591919191917,13943453,8.189254205124683
4.993814,0.09623284,2803.421212121212,13876935,8.255457741847541
-0.008829333,1.14006e-05,2818.1264646464647,13949726,8.266460329700024
-0.009900693,1.896148e-05,2825.4369696969698,13985913,8.2507120041957
4.988029,0.09397053,2815.0157575757576,13934328,8.223447736176364
9.991405,0.1887509,2821.570909090909,13966776,8.252345478809346
14.9923,0.2854286,2814.1466666666665,13930026,8.327465438124205
19.99503,0.3839346,2822.4543434343436,13971149,8.242204796270126
24.99284,0.4788481,2827.108080808081,13994185,8.244750003077694
29.99399,0.5756024,2823.168080808081,13974682,8.27964852030662
34.99257,0.6747078,2819.9448484848485,13958727,8.33592462262401
29.99603,0.5754538,2840.893737373737,14062424,8.295294178078993
24.99837,0.478779,2823.3149494949494,13975409,8.250217125121761
19.99692,0.3824422,2833.0230303030303,14023464,8.296228946095777
14.99733,0.2866868,2813.1432323232325,13925059,8.288521617100988
9.993397,0.1911341,2834.110909090909,14028849,8.2310948015221
4.993685,0.09561249,2841.8915151515153,14067363,8.214722280599611
-0.008764155,3.958786e-06,2827.750101010101,13997363,8.190444094882617
