# Exposure time (ms): 2
# Camera ROI: ROI(upper_left_x_pixels=708, upper_left_y_pixels=1408, lower_right_x_pixels=1011, lower_right_y_pixels=1711)
# Real ROI: (10, 25, 60, 70)
# Images averaged: 20
# Time elapsed: 658.4328968524933
Voltage (V),Current (A),Average Intensity,Total Intensity,SNR (dB)
12.49379,0.2411018,8.98766917293233,59768,9.075430494758375
11.9938,0.2314714,9.01157894736842,59927,9.09513868674439
11.49395,0.2218357,9.003308270676692,59872,9.065899788777859
10.99254,0.212184,8.997593984962405,59834,9.075746230902276
10.49272,0.2025574,9.022406015037594,59999,9.076220174518205
9.992342,0.192938,8.95639097744361,59560,9.10286019654111
9.492694,0.18331,9.006165413533834,59891,9.016312878470835
8.992462,0.1737467,9.0393984962406,60112,9.03719492655002
8.491444,0.1640321,8.983609022556392,59741,9.04716150875371
7.991521,0.1544043,9.025112781954887,60017,9.044446482143663
7.491288,0.1447715,8.99593984962406,59823,9.092163967883277
6.991471,0.1351384,9.017293233082707,59965,9.02058460080014
6.49,0.1255218,9.000751879699248,59855,9.024413145391796
5.990472,0.1158474,9.050075187969925,60183,9.022241313266138
5.49078,0.1062237,9.015037593984962,59950,9.068786639914633
4.990794,0.09659213,9.051127819548872,60190,9.019624857587452
4.490113,0.0869412,9.03624060150376,60091,9.025801904314918
3.990101,0.07730509,8.982105263157894,59731,9.05541285030662
3.490282,0.06765831,9.04045112781955,60119,8.989895029029046
2.990763,0.05811573,8.997293233082706,59832,9.061419576510449
2.49088,0.0483624,9.03203007518797,60063,8.959893240238708
1.990097,0.0386829,9.018496240601504,59973,9.032521964641608
1.490061,0.0290253,9.118045112781955,60635,8.925966880847003
0.9903667,0.01935895,9.090977443609022,60455,8.916021495775027
0.4907748,0.009690697,9.134285714285713,60743,8.897886687699579
-0.009724713,1.333547e-05,9.137443609022556,60764,8.847868827094436
0.01007586,1.741358e-05,9.114436090225563,60611,8.850411952812374
-0.4904831,0.009711624,9.142255639097744,60796,8.796740230978797
-0.99015,0.01932615,9.19624060150376,61155,8.835486261561423
-1.489948,0.02910969,9.12796992481203,60701,8.803307599357678
-1.989632,0.03881218,9.205563909774437,61217,8.818517362969892
-2.490586,0.04850323,9.22436090225564,61342,8.862260015642482
-2.990233,0.05824721,9.212631578947368,61264,8.849454855844495
-3.489878,0.06786691,9.229022556390978,61373,8.857886268212585
-3.989781,0.07767712,9.228120300751879,61367,8.892465445842294
-4.489569,0.08739729,9.207518796992481,61230,8.897850762622502
-4.990458,0.09708221,9.223157894736842,61334,8.872725180645125
-5.490206,0.1068525,9.249473684210527,61509,8.891895815434378
-5.989917,0.1165734,9.208270676691729,61235,8.888738281942786
-6.489708,0.1262968,9.233082706766917,61400,8.900845717549522
-6.990934,0.1360618,9.23218045112782,61394,8.906249535038363
-7.490969,0.1457484,9.214436090225563,61276,8.909337792232078
-7.991073,0.1555367,9.218796992481202,61305,8.88722168638614
-8.490908,0.1652717,9.241654135338345,61457,8.889703697081357
-8.992152,0.1750195,9.227368421052631,61362,8.921020506998286
-9.492161,0.1847426,9.218796992481202,61305,8.873913312875711
-9.992046,0.194351,9.254135338345865,61540,8.933065546211656
-10.49218,0.204172,9.244812030075188,61478,8.891924892640624
-10.99208,0.2137895,9.24421052631579,61474,8.903150929466722
-11.49343,0.2236062,9.228120300751879,61367,8.938069957084306
-11.9935,0.2332973,9.247819548872181,61498,8.928449076229677
-12.49341,0.2428772,9.249774436090226,61511,8.919011484288523
-12.9934,0.2526565,9.251278195488721,61521,8.928786505557394
-13.49449,0.2622806,9.187218045112783,61095,8.958890601610879
-13.99466,0.272009,9.231428571428571,61389,8.958545603788314
-14.4946,0.2816718,9.253684210526316,61537,8.932731719745922
-14.99469,0.2912138,9.256992481203007,61559,8.945330378742293
-15.49564,0.3003649,9.249774436090226,61511,8.957867708740977
-15.9952,0.3088677,9.233834586466166,61405,8.901045730110496
-16.49518,0.3187102,9.25609022556391,61553,8.909310456555836
-16.99486,0.3283004,9.251127819548872,61520,8.953668705791053
-17.49467,0.3378562,9.228872180451129,61372,8.990607744383489
