# Exposure time (ms): 3
# Camera ROI: ROI(upper_left_x_pixels=1860, upper_left_y_pixels=2040, lower_right_x_pixels=2163, lower_right_y_pixels=2343)
# Real ROI: (10, 45, 45, 35)
# Images averaged: 15
# Time elapsed: 604.93368268013
Voltage (V),Current (A),Average Intensity,Total Intensity,SNR (dB)
1.239722,0.02347448,8.799090909090909,38716,8.955727235219983
1.490052,0.02821902,8.76840909090909,38581,8.988121189662827
1.740514,0.03293031,8.7125,38335,9.066702775719346
1.989887,0.03764604,8.743863636363637,38473,9.01114269915253
2.240144,0.04234793,8.721136363636363,38373,9.09246438651762
2.490696,0.04716992,8.675681818181818,38173,9.127186708789678
2.740042,0.05181564,8.690227272727272,38237,9.162460890122752
2.99044,0.05658066,8.66159090909091,38111,9.21842535516351
3.239741,0.06131604,8.666136363636364,38131,9.110874823800115
3.490159,0.06605444,8.668863636363636,38143,9.197686726716999
3.740738,0.07079833,8.639090909090909,38012,9.280047014888824
3.9899,0.07552775,8.65090909090909,38064,9.174540292208551
4.240435,0.08022717,8.672954545454546,38161,9.113493175012437
4.489815,0.08491137,8.62409090909091,37946,9.19081597050961
4.740122,0.08970279,8.649545454545455,38058,9.2020834783603
4.99052,0.09444347,8.662954545454545,38117,9.218167081009907
5.239829,0.09917071,8.613181818181818,37898,9.29338249789345
5.490397,0.1038787,8.635227272727272,37995,9.22620296255501
5.740789,0.1085661,8.617045454545455,37915,9.203106435351629
5.990166,0.1131301,8.599318181818182,37837,9.21132493433695
6.24065,0.1177983,8.671136363636364,38153,9.140346590529106
6.489703,0.1223758,8.606818181818182,37870,9.269058811423399
6.740417,0.1270452,8.604772727272728,37861,9.21542433656396
6.991129,0.1316025,8.65159090909091,38067,9.110425649300462
7.240371,0.1362164,8.634772727272727,37993,9.203594634710164
7.491028,0.1407859,8.613863636363636,37901,9.205543388196913
7.740379,0.1462859,8.606818181818182,37870,9.109488304426762
7.991054,0.1510897,8.585454545454546,37776,9.259182222697683
8.241662,0.1562252,8.65409090909091,38078,9.222748210288632
8.491127,0.1609226,8.631136363636363,37977,9.194322286415101
8.741587,0.1654171,8.602045454545454,37849,9.246575437016759
8.992133,0.1701878,8.661818181818182,38112,9.06969143994844
9.241633,0.1750022,8.641363636363636,38022,9.125878696068492
9.492285,0.1798663,8.611818181818181,37892,9.11856783369721
9.741668,0.1847293,8.658863636363636,38099,9.129861352185406
9.992118,0.1899711,8.6475,38049,9.148402782261337
10.24262,0.1947258,8.611590909090909,37891,9.121016246660579
10.49221,0.2000466,8.645454545454545,38040,9.160507065460074
10.74287,0.2049081,8.609318181818182,37881,9.17553483074721
10.99223,0.2096477,8.595454545454546,37820,9.168312031780385
11.2429,0.2144392,8.665227272727273,38127,9.062378760127904
11.49349,0.2192744,8.59840909090909,37833,9.18466617931086
11.7428,0.2240456,8.618636363636364,37922,9.173568485677269
11.99347,0.2288151,8.694090909090908,38254,9.00364926949935
12.24395,0.2335823,8.60909090909091,37880,9.11690363695506
12.49344,0.2384431,8.660454545454545,38106,9.099245575524971
12.74409,0.2433343,8.649318181818181,38057,9.045020983567305
12.9934,0.2480875,8.612727272727273,37896,9.171491205559068
13.24417,0.2529492,8.667045454545455,38135,9.128561027153602
13.49452,0.2577665,8.609545454545454,37882,9.143198165412977
13.74409,0.2628488,8.600454545454545,37842,9.125903424731726
13.99467,0.2670424,8.6425,38027,9.089392533581115
14.24399,0.2721699,8.597954545454545,37831,9.097957576652652
14.49463,0.2772618,8.60909090909091,37880,9.146365115010628
14.74497,0.2819195,8.679772727272727,38191,9.029943781121663
